Date,Open,High,Low,Close,Adj Close,Volume
22-01-2008,203.675003,247.5,181.25,200.0625,145.481033,6376872
23-01-2008,214.75,222.5,201.25,217.987503,159.112152,5359120
24-01-2008,217.5,222,206.4375,210.8125,153.874985,2013336
25-01-2008,213.25,224.425003,212.524994,221.149994,161.420456,2243116
28-01-2008,217.5,217.5,206.25,213.574997,155.891373,2485660
29-01-2008,214,221.149994,213.75,216.925003,158.336624,3258712
30-01-2008,220.5,223,215,217.462494,158.728897,3032856
31-01-2008,217.5,222.5,208.837494,218.4375,159.440582,5966956
01-02-2008,221.25,235.274994,218.324997,232.375,169.613785,4169520
04-02-2008,236.25,247.25,234.75,243.912506,178.035172,3730520
05-02-2008,240,243.75,233.912506,238.762497,174.276123,1722872
06-02-2008,232.5,232.5,223.625,226.524994,165.343781,4007952
07-02-2008,226.524994,226.524994,217.762497,219.762497,160.407669,2574652
08-02-2008,221,231.25,220,224.600006,163.938675,2576820
11-02-2008,224.600006,233,215.024994,226.524994,165.343781,3200988
12-02-2008,226.25,231.25,215,216.162506,157.78006,5161328
13-02-2008,218.75,224.25,212.824997,217.237503,158.564667,2185376
14-02-2008,221.25,225,215.25,218.449997,159.449722,2246480
15-02-2008,215,221.762497,215,218.175003,159.248932,2213044
18-02-2008,218.175003,218.75,212.5,213.300003,155.690659,1723160
19-02-2008,214,221,213.75,218.862503,159.750793,1947288
20-02-2008,219.975006,223.662506,218.3125,221.524994,161.694244,3060624
21-02-2008,224.5,232.75,220.5,228.662506,166.903946,3562052
22-02-2008,230,230.225006,221.25,225.137497,164.331024,2401516
25-02-2008,232,232.25,222.5625,225.1875,164.367462,3255460
26-02-2008,231,231,223.75,224.600006,163.938675,4999584
27-02-2008,227,228.712494,218.512497,219.387497,160.134003,2364056
28-02-2008,221.25,222.5,218,220.225006,160.745316,5579004
29-02-2008,220,222.925003,215.875,219.350006,160.106674,3416480
03-03-2008,216.5,217.175003,210,212.149994,154.851242,3141328
04-03-2008,214.5,217.5,211.774994,214.699997,156.712555,3010532
05-03-2008,211.25,220.699997,211.25,218.824997,159.723434,2209348
07-03-2008,215.649994,216.524994,210.5625,211.537506,154.404175,1996828
10-03-2008,211.537506,213.5,207.5,208.412506,152.12323,2494168
11-03-2008,210,210,205,205.875,150.271057,4043520
12-03-2008,209.75,212.5,202.5625,205.887497,150.280121,1884412
13-03-2008,203.75,203.75,190.25,194.925003,142.278488,3408600
14-03-2008,195,203.225006,187.5,200.962494,146.685349,2216056
17-03-2008,193.75,199.425003,192.1875,197.962494,144.49559,1958904
18-03-2008,197.5,207.199997,192.5,204.425003,149.212616,3596080
19-03-2008,207,210,201.387497,202.862503,148.07222,4361924
24-03-2008,202.862503,209.375,202.862503,205.925003,150.307526,3301984
25-03-2008,210,224.962494,208.75,219.125,159.942383,2928896
26-03-2008,235,235,212.887497,219.587494,160.279999,2171768
27-03-2008,218,219,210.274994,213.125,155.562897,6151152
28-03-2008,213.25,218.675003,213,217.762497,158.947952,3633696
31-03-2008,217.762497,217.762497,199.25,202.612503,147.889694,4051860
01-04-2008,205,213.225006,202.5,208.087494,151.885956,2086728
02-04-2008,212.5,217.25,212.3125,212.8125,155.334839,1428844
03-04-2008,212.5,223,212.5,221.350006,161.566452,3287172
04-04-2008,221.5,222.475006,215.012497,218.225006,159.285461,2020844
07-04-2008,223.75,230.024994,219.550003,226.024994,164.978851,3659528
08-04-2008,226.25,226.75,218.75,221.837494,161.922287,4055352
09-04-2008,220,223,217.25,219.0625,159.896805,1482600
10-04-2008,220,229.912506,219.25,224.887497,164.14856,2925932
11-04-2008,225.762497,231.25,223.3125,227,165.690491,2189264
15-04-2008,230.5,246.25,220.100006,243.537506,177.761414,5703772
16-04-2008,246.25,250.5,240.5,242.975006,177.35083,6438768
17-04-2008,249.925003,252.5,244.887497,250.225006,182.642715,3999556
21-04-2008,252.25,258.75,246.649994,248.350006,181.274155,3399296
22-04-2008,246.237503,246.237503,220.5,221.800003,161.894867,13785196
23-04-2008,221.75,226.425003,220.012497,222.287506,162.250793,6326156
24-04-2008,226,226.225006,216,222.6875,162.542801,15290096
25-04-2008,228,228,221.25,222.324997,162.278152,6828568
28-04-2008,202.25,224,180,220.425003,160.891327,6598136
29-04-2008,220.512497,232.5,217.537506,227.637497,166.155792,16209848
30-04-2008,229.024994,233.9375,226.625,230.25,168.062668,9487980
02-05-2008,231.25,240.5,231,235.9375,172.214142,5298780
05-05-2008,236.25,237.375,230.287506,231.862503,169.239716,3613764
06-05-2008,227.5,237.5,218.149994,234.262497,170.99144,3982796
07-05-2008,237.5,244.975006,237.5,241.6875,176.411118,12585540
08-05-2008,241.225006,241.25,229.5,236.75,172.807098,10845832
09-05-2008,239.75,239.75,227.5,229.25,167.332764,4492296
12-05-2008,229.25,233.712494,227.574997,231.725006,169.139343,3898508
13-05-2008,232.5,235.350006,222.25,226.262497,165.1521,4462876
14-05-2008,226.25,244.737503,222.787506,242.787506,177.213989,9373188
15-05-2008,243.25,250.5,240.024994,246.1875,179.695694,7177896
16-05-2008,248.5,248.5,242.125,245.262497,179.020508,3838648
20-05-2008,243.75,247.5,236.8125,239.024994,174.467712,4946904
21-05-2008,232,242,228.75,241.274994,176.110031,3140184
22-05-2008,239.125,246.375,237.75,240.287506,175.389221,5445200
23-05-2008,243.725006,244.925003,231.524994,233.100006,170.14296,5401384
26-05-2008,230,240.725006,229,238.862503,174.34906,5457272
27-05-2008,245,248.5,236.5,242.225006,176.803406,5682072
28-05-2008,242.524994,253.8125,242.524994,252.362503,184.202911,5469588
29-05-2008,252.25,257.087494,246,248.662506,181.502258,8258940
30-05-2008,247.75,262.25,244.5,259.787506,189.622604,15485284
02-06-2008,253.75,264.350006,241.25,245.962494,179.531448,7054764
03-06-2008,240,247.5,234.537506,243.787506,177.943878,4900256
04-06-2008,247.449997,247.449997,236.587494,239.1875,174.586288,3787856
05-06-2008,241.024994,249.199997,241,245.462494,179.166534,5905256
06-06-2008,247.5,249.662506,239.449997,241.550003,176.310715,4137784
09-06-2008,225.5625,241.225006,222.5,228.524994,166.803604,6140140
10-06-2008,227.5,229.75,216.75,219.75,160.398575,6155372
11-06-2008,222.5,227.5,220,222.587494,162.469711,4113368
12-06-2008,223.5,225.600006,214.25,222.0625,162.086548,2464004
13-06-2008,220,230.475006,220,227.399994,165.982437,6732432
16-06-2008,229.75,232,225.8125,227.699997,166.201431,6541784
17-06-2008,226.25,231.75,226.25,230.324997,168.117416,3504824
18-06-2008,230.199997,230.25,222.75,225.225006,165.291931,6431336
19-06-2008,220.0625,224.5,220,222,162.925079,3289068
20-06-2008,224.975006,224.975006,210.387497,215.962494,158.494202,8157760
23-06-2008,215.962494,219.862503,210.75,214.612503,157.503464,3572312
24-06-2008,212.5,216.925003,205.850006,211.100006,154.925598,9287176
25-06-2008,210,221.25,207.824997,219.199997,160.870224,5914196
26-06-2008,221,224.5,215.100006,220.337494,161.705048,7028316
27-06-2008,220.337494,220.337494,212.787506,216.375,158.796967,6260948
30-06-2008,217.75,219.5,212.5,214.550003,157.457565,3258044
01-07-2008,216.25,218,208.762497,211.925003,155.531128,5059616
02-07-2008,212.5,222,210,219.125,160.815125,8141112
03-07-2008,220.25,220.25,205.137497,214.162506,157.173264,4172528
04-07-2008,217.475006,217.512497,208.875,211.125,154.944031,3939584
07-07-2008,211.25,216,208,213.0625,156.365875,1794132
08-07-2008,207.537506,211.25,204.5,207.550003,152.320282,3947624
09-07-2008,212.5,222.487503,212.5,219.1875,160.861053,3578548
10-07-2008,217.5,222.25,213.087494,217.100006,159.329041,3504368
11-07-2008,229.25,235.75,196.350006,199.649994,146.522522,5523784
14-07-2008,200,200,190.25,191.962494,140.880646,4559896
15-07-2008,191.962494,196.612503,184.287506,187.662506,137.724976,4509844
16-07-2008,188.662506,193.412506,178.975006,182.024994,133.587585,5739900
17-07-2008,183.75,196.725006,182.512497,195.8125,143.706177,10350716
18-07-2008,195,200.5,187.25,198.462494,145.651016,8339496
21-07-2008,199.75,203.75,195.75,203.199997,149.127838,3582068
22-07-2008,204,210.987503,201.512497,207.962494,152.623032,4241164
23-07-2008,207.5,217.5,204.725006,215.137497,157.888748,5971420
24-07-2008,218.625,218.625,198.087494,200.637497,147.247284,11742336
25-07-2008,199.800003,212.375,195.5,199.800003,146.632584,8842536
28-07-2008,200,204.237503,196.25,201.5625,147.926086,1969372
29-07-2008,201.675003,203.449997,198,202.237503,148.421509,2472192
30-07-2008,211.5,211.5,200,209.737503,153.925705,4420076
31-07-2008,210,210.5,205.375,208.4375,153.520645,5195580
01-08-2008,206.25,214.237503,202.8125,210.162506,154.791183,4011724
04-08-2008,203.75,210,202.75,203.837494,150.132523,5238928
05-08-2008,203.850006,208.75,201.3125,207.425003,152.774902,4768200
06-08-2008,209.975006,217.487503,209.100006,215.137497,158.455353,5009932
07-08-2008,214.75,217.475006,211.25,213.337494,157.129623,3072320
08-08-2008,211.237503,214.25,208.350006,211.274994,155.61055,2086672
11-08-2008,213,214.449997,206.125,208.487503,153.55748,3405100
12-08-2008,208.75,210.925003,203.75,204.8125,150.850693,3323504
13-08-2008,200,209.425003,200,207.074997,152.517075,3697968
14-08-2008,207.25,211.162506,202.75,208.300003,153.419327,3741508
18-08-2008,210,213.100006,208.75,210.387497,154.956833,1956648
19-08-2008,211.125,212.75,208.774994,210.3125,154.901703,1953300
20-08-2008,210.675003,212.25,208.75,210.399994,154.966034,1127256
21-08-2008,209,210.5,203.800003,204.462494,150.592957,1976516
22-08-2008,204.75,206.1875,200.875,204.75,150.804657,2645284
25-08-2008,206,208.75,204,204.550003,150.657379,942244
26-08-2008,202.487503,209.237503,202.487503,208.512497,153.575882,2205004
27-08-2008,205.024994,209,203.274994,204.612503,150.703354,2131788
28-08-2008,205,206.0625,195.662506,198.087494,145.897491,6580688
29-08-2008,200,204.987503,200,203.050003,149.552551,1998500
01-09-2008,203.75,205,201.75,203.737503,150.05896,1527432
02-09-2008,203.737503,213.25,203.737503,212.199997,156.291855,2647848
04-09-2008,211.25,213.699997,208.087494,211.050003,155.444778,2461676
05-09-2008,212.5,212.5,206.25,209.600006,154.376816,2445368
08-09-2008,215,218.600006,210.5,214.175003,157.746475,5170432
09-09-2008,213.75,217.925003,210,216.199997,159.237961,2815328
10-09-2008,215.287506,217.550003,212.024994,212.725006,156.678452,3063456
11-09-2008,212.725006,217,207.25,209.175003,154.063858,1908976
12-09-2008,216.25,216.25,200.237503,202.637497,149.248749,3573964
15-09-2008,195,199.75,186.25,190.149994,140.051331,8550948
16-09-2008,187.375,187.75,181.25,187.212494,137.887756,5072364
17-09-2008,187,191.162506,182,182.524994,134.435257,4200868
18-09-2008,182,187.25,167.75,180.287506,132.787231,6357104
19-09-2008,194.925003,194.925003,182.524994,191.712494,141.202148,9544368
22-09-2008,217,217,188.25,191.699997,141.192947,4472944
23-09-2008,178.837494,191.925003,178.837494,180.25,132.759644,2966120
24-09-2008,181.137497,187,172.574997,178.262497,131.295822,7380724
25-09-2008,178.274994,179.962494,167.762497,172.100006,126.756966,15122632
26-09-2008,175,175,166.550003,169.050003,124.510513,4217244
29-09-2008,169.699997,169.699997,153,155,114.1623,5578636
30-09-2008,148,169.175003,147.5,166.399994,122.558708,8391372
01-10-2008,167.399994,171.225006,161.337494,167.9375,123.691109,6017916
03-10-2008,166.237503,166.237503,160.587494,164.375,121.067253,4172404
06-10-2008,162.8125,162.8125,150,154.75,113.978172,5882984
07-10-2008,157.787506,166.25,141.5,143.975006,106.041992,8884604
08-10-2008,138.75,140.737503,127,136.649994,100.646889,8301380
10-10-2008,135,137.5,120.099998,131.199997,96.632813,13742076
13-10-2008,131.987503,150.725006,131.199997,143.212494,105.480446,13866024
14-10-2008,149.75,154.850006,145.337494,148.175003,109.135422,7424624
15-10-2008,146.25,147.162506,133.824997,135.774994,100.002457,5308752
16-10-2008,131.25,132.175003,116.974998,123.75,91.145668,8031800
17-10-2008,125,132.25,111.25,113.462502,83.568611,9743540
20-10-2008,124.162498,126.25,113.8125,122.837502,90.473595,12413060
21-10-2008,134.600006,141.975006,123.337502,139.774994,102.948601,11804900
22-10-2008,138.75,138.75,127.775002,136.662506,100.656151,6020668
23-10-2008,131.162506,147,125.3125,136.824997,100.775841,10501016
24-10-2008,125.925003,134.100006,110,124.712502,91.854599,8479936
27-10-2008,120.25,129.5,103.837502,124.1875,91.467888,8972576
29-10-2008,140.5,143.75,132.5625,135.199997,100.18396,10955572
31-10-2008,142.25,148.75,132.4375,134.375,99.572632,10375980
03-11-2008,139.987503,145.75,131.762497,136.850006,101.406647,7532020
04-11-2008,149.149994,149.149994,122.5,127.125,94.20034,9422540
05-11-2008,128.75,137.225006,125,126.599998,93.81134,9233164
06-11-2008,132.125,132.125,120.525002,125.050003,92.662766,7861916
07-11-2008,125,133.75,121.4375,131.287506,97.284775,5877720
10-11-2008,137.475006,138.125,128.762497,136.612503,101.230652,4099016
11-11-2008,135.5,136.9375,130,132.212494,97.970245,6498776
12-11-2008,132.212494,138.612503,128.762497,133.725006,99.091034,7742044
14-11-2008,136.25,137.125,130.875,132.712494,98.340736,6617464
17-11-2008,132.25,134.25,126.375,129.75,96.1455,8090972
18-11-2008,130,130,120,120.787498,89.504219,9755152
19-11-2008,122.5,124,117.925003,120.662498,89.411621,8175088
20-11-2008,120,120,115,118.25,87.62397,5016448
21-11-2008,117.425003,129.25,115,126.612503,93.820595,6845692
24-11-2008,126,132.912506,122.5625,129.975006,96.31221,8370556
25-11-2008,129.774994,134.987503,125.012497,126,93.366722,5774020
26-11-2008,125.8125,132.5,124.287498,131.862503,97.710861,6135556
27-11-2008,131.862503,131.862503,131.862503,131.862503,97.710861,0
28-11-2008,129.5,142,129.5,139.850006,103.629662,12138064
01-12-2008,139.850006,148.4375,139.087494,141.037506,104.509605,11958704
02-12-2008,142.5,142.5,130.762497,133.212494,98.71125,6658808
03-12-2008,134.087494,137.925003,130.399994,133.699997,99.072495,9997992
04-12-2008,133.75,138.425003,125.837502,137.350006,101.777138,8256508
05-12-2008,134.600006,136.324997,129.5625,130.449997,96.664215,7105448
08-12-2008,133.75,136.5625,128.100006,130.5625,96.747574,7621404
10-12-2008,137.449997,139.199997,132.375,135.262497,100.230293,8088380
11-12-2008,137.425003,137.425003,125.5,126.912498,94.04287,7300252
12-12-2008,127.487503,127.487503,118.8125,120.324997,89.161514,7121036
15-12-2008,125.5,125.5,116.8125,117.412498,87.003365,5997716
16-12-2008,117.5,121.224998,116.25,119.837502,88.800308,5847868
17-12-2008,121.337502,123,118,119.324997,88.420502,6476068
18-12-2008,118.724998,128.524994,118,127.625,94.570877,5723936
19-12-2008,125.75,133.5,123.525002,128.387497,95.135887,4943988
22-12-2008,129.875,129.875,125.849998,127.637497,94.580101,4106852
23-12-2008,123.800003,127.900002,123.0625,125.150002,92.736916,3567120
24-12-2008,124.175003,126.1875,118.0625,119.537498,88.577988,9148436
26-12-2008,116.300003,123.75,116.300003,117.912498,87.373825,3154564
29-12-2008,119,119.875,115,119.199997,88.327896,4875608
30-12-2008,121.25,123.375,117.5,120.637497,89.393105,3522528
31-12-2008,123.074997,123.074997,118.0625,119.474998,88.53167,2543696
02-01-2009,124.262497,127.175003,123.537498,124.574997,92.310806,5375740
05-01-2009,125.5,130.75,124.5,128.8125,95.450806,4829776
06-01-2009,128.75,130.5,124.5625,126.599998,93.81134,5918992
07-01-2009,129.75,129.949997,116.150002,126.199997,93.514908,9013828
09-01-2009,124.974998,137.449997,121.25,134.237503,99.470726,14219980
12-01-2009,127.912498,132.5,126.275002,128.137497,94.950638,7595416
13-01-2009,124.900002,134.25,122.050003,131.412506,97.377434,13359808
14-01-2009,132,139.399994,132,134.737503,99.84127,5958904
15-01-2009,130,130.75,124.587502,127.612503,94.561607,7171524
16-01-2009,127.175003,129.75,121.625,125.75,93.181473,9790076
19-01-2009,129.475006,129.475006,121.824997,125.1875,92.764633,6868376
20-01-2009,123.675003,126.974998,122.5,124.112503,91.968086,4635196
21-01-2009,122.75,125.25,121.25,123.074997,91.199303,3669860
22-01-2009,123.75,126.012497,120.787498,124.150002,91.995865,4848136
23-01-2009,122.525002,124.724998,120.824997,121.537498,90.060005,3031220
27-01-2009,122.75,128.75,122.75,124.775002,92.458961,5243956
28-01-2009,118.800003,127.5,118.800003,126.862503,94.574295,4789396
29-01-2009,128.012497,129.5,124.025002,128.5,95.795059,10017036
30-01-2009,126.25,128.75,124.574997,127.900002,95.347786,8707524
02-02-2009,127.199997,127.199997,121.787498,122.824997,91.564407,3234692
03-02-2009,123.25,127.449997,123.25,124.962502,93.157883,3808560
04-02-2009,125.75,128.225006,123.25,124.662498,92.93425,2484756
05-02-2009,125,125.650002,119.5625,120.724998,89.998917,4341548
06-02-2009,122.5,126.974998,121.75,125.699997,93.707687,6840388
09-02-2009,125,130.912506,124.162498,128.75,95.981407,4595224
10-02-2009,129.25,132,127.75,131.149994,97.770584,6790772
11-02-2009,129.5,130.75,128,128.6875,95.934822,4502732
12-02-2009,128,128.925003,126.025002,127.474998,95.030907,2844372
13-02-2009,127.5,130,126.75,127.800003,95.273201,3257208
16-02-2009,126.900002,128.737503,124.5,125.1875,93.325623,2501996
17-02-2009,124,124.949997,120,121.3125,90.436867,2950388
18-02-2009,120.337502,122.724998,119.25,120.1875,89.598206,2629412
19-02-2009,120.5,123.199997,119.75,122.375,91.228943,3477072
20-02-2009,121.625,121.875,116.074997,118.512497,88.349503,4771388
24-02-2009,117.5,118.925003,115.125,117.224998,87.389679,4495532
25-02-2009,117.5,121.199997,117.5,120.1875,89.598206,5517928
26-02-2009,120.25,122.650002,119.25,120.550003,89.868446,8808288
27-02-2009,120.5,122.25,113.8125,120.775002,90.036194,6750148
02-03-2009,118.525002,120.5,113.699997,114.962502,85.703056,3988944
03-03-2009,113,116.5,109.837502,111.550003,83.159042,3560896
04-03-2009,112,116.112503,111.550003,115.137497,85.833466,3258300
05-03-2009,116.237503,117.724998,114.5,115.800003,86.327377,4284496
06-03-2009,115,121.212502,114.412498,120.425003,89.775246,5805604
09-03-2009,117.775002,120,114.75,115.75,86.2901,4535184
12-03-2009,115.412498,121.25,115.412498,119.349998,88.973862,8617456
13-03-2009,118.337502,127.5,118.337502,126.712502,94.462463,10199700
16-03-2009,127.5,130.699997,125.599998,129.949997,96.876015,4672896
17-03-2009,128.75,129.5,123.262497,124.387497,92.729256,6946172
18-03-2009,125,128.625,125,126.287498,94.145676,6413800
19-03-2009,126.375,129.5,125.400002,128.737503,95.972122,7382584
20-03-2009,132.225006,132.225006,126.375,127.449997,95.012291,4139380
23-03-2009,131.125,132.399994,127.75,129.912506,96.848068,4587312
24-03-2009,130.550003,133.125,128.050003,130.412506,97.220787,6681544
25-03-2009,125.912498,132.475006,125.912498,131.5,98.031525,3831616
26-03-2009,128.162506,144.487503,128.162506,139.612503,104.079285,15230328
27-03-2009,134.162506,146.25,134.162506,143.712494,107.135796,7079424
30-03-2009,133.4375,142.5,129.5,130.8125,97.518997,5148188
31-03-2009,131.25,135.975006,131.25,134.637497,100.370461,4777672
01-04-2009,134,138.449997,130.125,136.125,101.479362,6724568
02-04-2009,136.412506,146.75,136.412506,144.6875,107.862648,8503764
06-04-2009,146.199997,148.5,143.925003,144.887497,108.011734,5414580
08-04-2009,146.274994,153.425003,140.25,151.037506,112.596451,10193512
09-04-2009,153,154.975006,148.5625,150.637497,112.298256,6586724
13-04-2009,151.125,152.25,143.800003,148.0625,110.378654,4121008
15-04-2009,137.887497,145.449997,137.512497,144.425003,107.666893,9767236
16-04-2009,145,147.25,141.800003,143.012497,106.613914,8868964
17-04-2009,144.199997,149.875,141.274994,143.274994,106.809631,6664024
20-04-2009,138.1875,145.449997,138.1875,140.350006,104.629082,5330200
21-04-2009,144.899994,147.125,136.25,137.6875,102.644165,11488980
22-04-2009,140,141.149994,134.287506,135.737503,101.190559,6584924
23-04-2009,137.375,143.212494,136.300003,142.024994,105.877739,7373712
24-04-2009,139.987503,146.75,139.987503,145.975006,108.822411,5377524
27-04-2009,145.962494,152.199997,143.125,150.475006,112.177116,8141124
28-04-2009,149.774994,151.962494,144.087494,149.625,111.543503,8388692
29-04-2009,150.5,157.25,150.5,155.899994,116.221367,10531292
30-04-2009,155.524994,155.524994,155.524994,155.524994,115.941795,0
04-05-2009,157.75,174.899994,157.537506,166.600006,124.198128,11142936
05-05-2009,167.25,168.737503,159.024994,162.75,121.32798,8822316
06-05-2009,159.5625,162.425003,153.75,158.837494,118.411247,52522096
07-05-2009,159,161.25,154.824997,157.925003,117.731041,7738864
08-05-2009,157,160.5,154.625,157.737503,117.591248,9001752
11-05-2009,159.625,159.912506,152.25,153.8125,114.665199,5298612
12-05-2009,152.5,161.449997,152.5,160.274994,119.482925,9487452
13-05-2009,160.5,161.225006,153.75,155.425003,115.867271,7324800
14-05-2009,154.5,156.75,151.324997,154.949997,115.513168,9443176
15-05-2009,156,163.712494,156,161.012497,120.032707,10942472
18-05-2009,191.649994,197.899994,173.75,185.962494,138.632584,73380
19-05-2009,187.5,187.5,163.899994,167.4375,124.822441,13015576
20-05-2009,167.5,175.487503,165.75,169.162506,126.108421,8507664
21-05-2009,167.5,171.25,161,161.862503,120.666397,4459324
22-05-2009,157.5,161.25,157.5,158.512497,118.168961,5861456
25-05-2009,159,161,155.662506,157.837494,117.665756,5673644
26-05-2009,158.737503,159.912506,155.125,156.112503,116.379753,6058900
27-05-2009,157.699997,163,157.699997,162.137497,120.871368,9222868
28-05-2009,155.850006,168.475006,155.850006,165.800003,123.601707,16863676
29-05-2009,167.1875,177.5,163.162506,176.149994,131.317535,13871224
01-06-2009,168.337494,177.462494,168.337494,174.412506,130.022232,7905804
02-06-2009,175,177.5,172.5,173.6875,129.481766,4118172
03-06-2009,172.5,176.1875,170.774994,174.212494,129.873138,3914944
04-06-2009,171.75,177.25,171.587494,176.800003,131.802139,7020704
05-06-2009,177.25,182.175003,174.087494,180.337494,134.43924,13220132
08-06-2009,181.175003,187.4375,180,185.524994,138.306458,9267824
09-06-2009,182.774994,198.75,182.774994,195.537506,145.77066,9690708
10-06-2009,196.25,201.25,191.8125,195.449997,145.705338,9383796
11-06-2009,197,198.112503,192.5,193.774994,144.456741,3883200
12-06-2009,196.25,198.699997,190.300003,191.137497,142.490524,6358660
15-06-2009,191.175003,196.25,188.75,194.5,144.997131,6595868
16-06-2009,191.649994,196.75,185.600006,194.574997,145.991379,4344006
17-06-2009,196,197.5,187.5,189.375,142.089767,3741568
18-06-2009,189,196.5,186.024994,188.199997,141.208145,4753108
19-06-2009,188.5,196,187.5,189.899994,142.483627,7727732
22-06-2009,192.199997,193.899994,184,184.824997,138.675797,4106208
23-06-2009,180,188.875,179,183.324997,137.550354,5135694
24-06-2009,186.475006,194.25,180.100006,190.875,143.215225,7303954
25-06-2009,191,196,185.149994,190.25,142.746262,9694662
26-06-2009,191.25,202.199997,188.274994,198.699997,149.086411,6099700
29-06-2009,199.925003,201,191.675003,193.100006,144.884674,4745206
30-06-2009,193.75,199,191.574997,194.925003,146.253983,5923948
01-07-2009,193.550003,197.5,191.225006,196.475006,147.416962,3684738
02-07-2009,195,197.649994,190.600006,195,146.310242,3715428
03-07-2009,192.5,196.199997,192.5,195.475006,146.666626,2919844
06-07-2009,198.5,199.225006,189.175003,190.350006,142.821289,4488916
07-07-2009,192,196.625,190,194.574997,145.991379,3804568
08-07-2009,194.350006,194.449997,184.125,190.574997,142.990112,6694766
09-07-2009,191.050003,195.550003,185.5,194.074997,145.616165,3964808
10-07-2009,195.5,200.725006,195,197.574997,148.242264,7468748
13-07-2009,195,200.5,194.125,198.75,149.123932,5119832
14-07-2009,202.5,205.550003,200.199997,203.475006,152.669128,4464136
15-07-2009,205.449997,213.649994,205,211.574997,158.746582,4470094
16-07-2009,214,217.399994,206.600006,209.899994,157.489807,7596876
17-07-2009,210.699997,222.875,210.5,217.050003,162.854538,9094956
20-07-2009,222.5,257.450012,222.5,250.274994,187.783493,34539536
21-07-2009,251.5,256.575012,237.024994,238.800003,179.17366,13005820
22-07-2009,241.850006,242.5,226.149994,233.149994,174.934479,10674690
23-07-2009,235.5,241.449997,235,237.824997,178.442261,7662678
24-07-2009,245,245,238,242.274994,181.781036,7909322
27-07-2009,241,244.475006,238.550003,240.149994,180.933441,4652338
28-07-2009,242.175003,242.475006,235.649994,240.324997,181.065384,6334984
29-07-2009,240,252.350006,237.5,249.899994,188.279297,11072150
30-07-2009,252.625,272.5,245.125,266.549988,200.8237,15672482
31-07-2009,269.5,270,260.700012,262.975006,198.130234,5634966
03-08-2009,265,267.424988,260.549988,265.825012,200.277557,3520548
04-08-2009,260.25,270.600006,260.25,265.075012,199.712418,5481292
05-08-2009,264.75,268.475006,253.774994,264.5,199.27919,6424010
06-08-2009,264.5,267.200012,257.100006,258.700012,194.909409,4178748
07-08-2009,258.299988,260.975006,253.050003,254.550003,191.7827,4552666
10-08-2009,257.575012,275.875,257,269.524994,203.065063,10623976
11-08-2009,268.75,279,267.049988,270.950012,204.138794,8843480
12-08-2009,267.5,268,255.5,259.825012,195.756958,11326536
13-08-2009,267.200012,267.200012,259.799988,263.375,198.431625,10033928
14-08-2009,265,265,259,260.75,196.453964,5151814
17-08-2009,258.399994,258.75,252.625,255.074997,192.178268,5962820
18-08-2009,252.5,257.424988,249.75,254.425003,191.688553,8149844
19-08-2009,256.399994,257.350006,247,249.024994,187.620026,5603370
20-08-2009,252.449997,254.199997,249.050003,250.5,188.731369,3660960
21-08-2009,251,256.25,247.5,254.625,191.839172,6929022
24-08-2009,257.975006,262.924988,256.774994,260.774994,196.472717,4207204
25-08-2009,259,265.5,257.049988,264.149994,199.015579,5529298
26-08-2009,263.350006,277.5,263.274994,274.25,206.625107,8852624
27-08-2009,275,283,270.5,273.875,206.342514,10230928
28-08-2009,272.875,275,265.549988,270.399994,203.724396,4563136
31-08-2009,265.5,266.899994,260.649994,263.524994,198.544617,7170352
01-09-2009,267.5,268.174988,259.549988,263.450012,198.48819,9862194
02-09-2009,260.5,271.450012,260.5,267.299988,201.388763,8161418
03-09-2009,269.950012,272.200012,265.225006,266.825012,201.030991,7796744
04-09-2009,270,272,263.600006,265.950012,200.371704,6263446
07-09-2009,267.899994,276.774994,266.799988,275.475006,207.548111,5925720
08-09-2009,275.950012,285.25,274.825012,277.325012,208.941849,9892042
09-09-2009,278,282.399994,271.575012,280.225006,211.126785,7532186
10-09-2009,282,284.5,276.024994,278.274994,209.657593,4898914
11-09-2009,280.5,284.5,277.75,280.174988,211.089005,9130296
14-09-2009,266.825012,281.950012,266.825012,279.549988,210.61821,3200972
15-09-2009,282,287.850006,281,285.950012,215.44014,4308186
16-09-2009,289.5,289.975006,282.600006,285.25,214.912598,5816522
17-09-2009,287.5,294,286.5,291.475006,219.602661,5283220
18-09-2009,292.5,295,289.5,292,219.998276,3925348
22-09-2009,294.975006,303,291.125,301.325012,227.023819,3763280
23-09-2009,304,305.825012,293.625,295.450012,222.597595,4522410
24-09-2009,294,304.649994,291,301.274994,226.98616,6803348
25-09-2009,277.5,299,277.5,293.700012,221.278992,3068206
29-09-2009,297.475006,307.225006,295.5,305.200012,229.943344,7146124
30-09-2009,307.475006,311.399994,306.100006,310.5,233.936478,4373424
01-10-2009,309,324.950012,307.524994,314.924988,237.270401,5686944
05-10-2009,309.350006,319.5,305.5,307.649994,231.7892,6259596
06-10-2009,312.475006,314.200012,302.5,307.100006,231.374832,7448054
07-10-2009,309.450012,309.450012,294.325012,295.850006,222.898972,10075972
08-10-2009,297.5,299.375,284.25,285.700012,215.251678,10162172
09-10-2009,287.524994,295.200012,278.325012,280.875,211.616455,10032478
12-10-2009,283.5,292.125,281.774994,289.924988,218.434937,5174220
13-10-2009,290.5,290.5,290.5,290.5,218.868149,0
